-2864.788 -2463.686 -2208.799 -1879.759 -1530.882 -1215.334 -939.381 -711.244 -546.892 -434.717 -344.396 -266.382 -210.674 -176.620 -148.653 -116.868 -84.778 -58.677 -40.012 -27.167 -18.392 -12.503 -8.818 -6.951 -6.349 -6.349
-2773.367 -2397.512 -2160.317 -1832.874 -1464.937 -1128.209 -861.574 -671.274 -547.899 -463.917 -382.490 -296.072 -225.908 -181.385 -148.732 -115.261 -82.511 -56.205 -37.574 -24.940 -16.538 -11.096 -7.857 -6.374 -5.998 -5.998
-2758.937 -2365.501 -2141.352 -1812.513 -1431.028 -1079.276 -815.193 -645.073 -543.967 -478.131 -409.795 -325.219 -245.040 -187.292 -145.435 -108.119 -75.189 -50.220 -33.097 -21.746 -14.354 -9.662 -6.985 -5.892 -5.707 -5.707
-2763.324 -2373.944 -2142.071 -1804.471 -1414.760 -1059.434 -797.365 -631.981 -534.420 -475.041 -419.738 -344.632 -260.783 -191.101 -139.231 -98.304 -66.304 -43.536 -28.369 -18.507 -12.200 -8.307 -6.223 -5.500 -5.462 -5.462
-2797.739 -2389.593 -2147.020 -1792.574 -1392.869 -1038.996 -782.487 -619.476 -520.282 -460.925 -413.076 -347.896 -266.322 -190.529 -131.984 -89.016 -58.437 -37.785 -24.358 -15.787 -10.414 -7.236 -5.688 -5.250 -5.281 -5.281
-2807.450 -2396.391 -2138.574 -1762.433 -1349.010 -996.586 -750.030 -596.635 -502.387 -443.676 -397.813 -338.939 -262.545 -186.430 -125.379 -81.774 -52.365 -33.269 -21.186 -13.651 -9.049 -6.479 -5.368 -5.117 -5.155 -5.155
-2815.050 -2381.385 -2101.890 -1702.770 -1277.488 -930.139 -699.016 -563.154 -481.590 -427.347 -383.085 -328.908 -257.444 -182.527 -120.739 -76.982 -48.201 -30.014 -18.813 -12.023 -8.037 -5.970 -5.188 -5.046 -5.068 -5.068
-2791.411 -2346.024 -2036.674 -1617.212 -1188.225 -854.346 -643.072 -526.500 -459.089 -411.428 -370.806 -322.042 -255.155 -181.268 -118.878 -74.773 -46.081 -28.224 -17.426 -11.036 -7.440 -5.711 -5.121 -5.018 -5.020 -5.020
-2750.575 -2294.660 -1965.670 -1533.900 -1108.959 -792.259 -599.043 -496.408 -438.505 -395.520 -357.105 -312.636 -251.692 -181.219 -119.306 -74.937 -46.104 -28.194 -17.402 -11.067 -7.572 -5.920 -5.308 -5.117 -5.055 -5.055
-2709.898 -2247.320 -1920.728 -1488.640 -1069.728 -762.663 -577.084 -478.831 -423.604 -381.252 -341.789 -299.788 -246.415 -182.336 -122.382 -77.954 -48.751 -30.382 -19.174 -12.549 -8.882 -7.055 -6.173 -5.677 -5.414 -5.414
-2672.077 -2231.268 -1915.661 -1493.121 -1077.098 -766.010 -573.518 -469.491 -411.387 -367.736 -327.839 -289.524 -244.803 -188.335 -130.820 -85.708 -55.180 -35.515 -23.231 -15.875 -11.780 -9.591 -8.238 -7.224 -6.608 -6.608
-2634.059 -2235.200 -1937.445 -1527.660 -1110.954 -786.853 -577.787 -460.917 -396.789 -352.726 -315.934 -284.015 -248.871 -201.144 -146.770 -99.987 -66.541 -44.315 -30.080 -21.474 -16.654 -13.884 -11.869 -10.185 -9.130 -9.130
-2605.054 -2242.345 -1958.584 -1561.461 -1144.098 -807.719 -582.300 -452.090 -382.462 -339.658 -307.134 -281.086 -254.625 -217.086 -168.541 -120.843 -83.365 -57.287 -40.271 -29.961 -24.101 -20.430 -17.450 -14.882 -13.285 -13.285
-2563.876 -2221.158 -1961.391 -1575.769 -1161.173 -818.708 -582.955 -444.250 -373.199 -333.501 -303.413 -279.112 -257.496 -229.735 -190.769 -146.034 -105.530 -74.988 -54.630 -42.298 -35.080 -30.083 -25.666 -21.823 -19.465 -19.465
-2548.913 -2203.481 -1951.959 -1576.830 -1167.749 -823.433 -581.679 -438.102 -368.021 -332.275 -303.418 -277.881 -256.807 -235.099 -206.470 -169.742 -130.764 -97.534 -73.905 -59.163 -50.311 -43.737 -37.435 -31.791 -28.325 -28.325
-2562.552 -2206.988 -1951.404 -1583.967 -1178.632 -831.984 -584.741 -435.663 -363.723 -329.921 -302.871 -276.913 -254.444 -233.517 -210.977 -184.105 -152.936 -122.184 -96.998 -79.596 -68.899 -60.975 -52.806 -44.904 -39.819 -39.819
-2607.389 -2230.595 -1964.114 -1596.717 -1190.092 -840.718 -589.861 -435.732 -358.918 -324.002 -299.346 -275.227 -251.712 -228.490 -206.875 -187.094 -166.179 -142.856 -119.643 -100.725 -88.108 -78.908 -69.170 -58.746 -51.424 -51.424
-2623.284 -2239.178 -1963.811 -1587.605 -1177.856 -831.524 -585.232 -432.998 -353.996 -317.038 -294.147 -272.615 -248.916 -223.541 -200.997 -184.347 -170.613 -155.028 -136.554 -118.631 -104.799 -94.121 -82.857 -69.962 -60.257 -60.257
-2638.177 -2212.779 -1922.490 -1536.439 -1129.620 -796.353 -565.194 -424.664 -349.806 -311.974 -289.137 -268.791 -245.116 -218.995 -196.204 -180.662 -170.208 -159.510 -145.560 -130.209 -116.788 -105.438 -93.218 -78.945 -67.959 -67.959
-2617.668 -2138.158 -1839.722 -1456.827 -1064.179 -750.085 -537.863 -413.034 -346.146 -308.819 -284.156 -262.487 -238.429 -213.021 -191.326 -176.777 -167.895 -159.612 -148.315 -135.300 -123.513 -113.057 -101.513 -88.032 -77.643 -77.643
-2535.381 -2034.670 -1739.743 -1380.364 -1012.545 -716.291 -517.096 -402.963 -342.507 -306.103 -278.743 -253.923 -228.934 -205.208 -185.775 -172.651 -164.686 -157.344 -147.307 -135.959 -125.903 -117.043 -107.390 -96.283 -87.723 -87.723
-2399.136 -1919.867 -1644.091 -1322.696 -985.967 -703.978 -509.249 -397.313 -338.950 -303.346 -274.213 -246.472 -220.191 -197.683 -180.302 -168.406 -160.774 -153.655 -144.421 -134.388 -125.677 -118.162 -110.297 -101.506 -94.782 -94.782
